@relation segment

@attribute original numeric
@attribute Sobel_filter_0.0 numeric
@attribute Gaussian_blur_1.0 numeric
@attribute Sobel_filter_1.0 numeric
@attribute Derivatives_2_2_1.0 numeric
@attribute Derivatives_3_3_1.0 numeric
@attribute Derivatives_4_4_1.0 numeric
@attribute Derivatives_5_5_1.0 numeric
@attribute Gaussian_blur_2.0 numeric
@attribute Sobel_filter_2.0 numeric
@attribute Difference_of_gaussians_2.0_1.0 numeric
@attribute Derivatives_2_2_2.0 numeric
@attribute Derivatives_3_3_2.0 numeric
@attribute Derivatives_4_4_2.0 numeric
@attribute Derivatives_5_5_2.0 numeric
@attribute Gaussian_blur_4.0 numeric
@attribute Sobel_filter_4.0 numeric
@attribute Difference_of_gaussians_4.0_1.0 numeric
@attribute Difference_of_gaussians_4.0_2.0 numeric
@attribute Derivatives_2_2_4.0 numeric
@attribute Derivatives_3_3_4.0 numeric
@attribute Derivatives_4_4_4.0 numeric
@attribute Derivatives_5_5_4.0 numeric
@attribute Gaussian_blur_8.0 numeric
@attribute Sobel_filter_8.0 numeric
@attribute Difference_of_gaussians_8.0_1.0 numeric
@attribute Difference_of_gaussians_8.0_2.0 numeric
@attribute Difference_of_gaussians_8.0_4.0 numeric
@attribute Derivatives_2_2_8.0 numeric
@attribute Derivatives_3_3_8.0 numeric
@attribute Derivatives_4_4_8.0 numeric
@attribute Derivatives_5_5_8.0 numeric
@attribute Gaussian_blur_16.0 numeric
@attribute Sobel_filter_16.0 numeric
@attribute Difference_of_gaussians_16.0_1.0 numeric
@attribute Difference_of_gaussians_16.0_2.0 numeric
@attribute Difference_of_gaussians_16.0_4.0 numeric
@attribute Difference_of_gaussians_16.0_8.0 numeric
@attribute Derivatives_2_2_16.0 numeric
@attribute Derivatives_3_3_16.0 numeric
@attribute Derivatives_4_4_16.0 numeric
@attribute Derivatives_5_5_16.0 numeric
@attribute class {vessel,nonvascular,background}

@data
63,53.310413,62.186008,51.551754,1.678442,1.51793,7.931541,2.963024,58.775639,44.378914,3.41037,0.13118,0.013313,0.040626,-0.001113,56.6278,35.538727,5.558208,2.147839,0.000624,-0.000537,0.000369,0.000026,58.625458,14.820538,3.560551,0.150181,-1.997658,0.001235,0.000023,0,0,65.451828,3.08669,-3.26582,-6.676189,-8.824028,-6.82637,0.00004,0,0,0,nonvascular
116,16.970562,115.980339,21.052029,-0.109686,-0.968907,-7.61644,-12.012303,114.584229,43.166088,1.396111,0.229172,0.050906,0.019728,-0.026232,107.459694,63.828213,8.520645,7.124535,0.031559,0.001953,0.000356,0.000081,93.583588,55.665291,22.396751,21.000641,13.876106,0.002456,0.000066,0.000003,0,76.158966,20.818409,39.821373,38.425262,31.300728,17.424622,0.000028,0.000001,0,0,nonvascular
110,169.540558,109.67244,163.936798,-0.228068,-0.5122,8.918052,2.789558,109.43943,134.944489,0.233009,0.003374,0.099268,-0.01746,0.024013,110.518852,105.352783,-0.846413,-1.079422,0.016455,0.004008,0.000076,0.000091,103.800812,68.373596,5.871628,5.638618,6.71804,0.003065,0.00008,0.000003,0,82.1465,20.129272,27.52594,27.292931,28.372353,21.654312,0.00002,0.000001,0,0,nonvascular
151,56.568542,150.68988,55.382645,-0.486415,-2.411573,2.666816,-10.390727,149.064133,51.562305,1.625748,0.10719,-0.08802,-0.018937,-0.072538,142.464615,48.611591,8.225266,6.599518,0.045666,0.003469,0.000299,0.000002,121.273361,22.132732,29.416519,27.790771,21.191254,0.003627,0.000107,0.000005,0,86.838463,4.758249,63.851418,62.22567,55.626152,34.434898,0.000011,0.000001,0,0,nonvascular
131,79.056938,130.432785,78.512054,1.854719,-0.209161,4.219843,-38.953194,126.860016,75.964973,3.572769,0.171533,0.078458,0.03023,0.069098,120.953339,65.365913,9.479446,5.906677,0.036003,0.002262,0.00023,0.000049,108.178795,33.856255,22.25399,18.681221,12.774544,0.002752,0.000079,0.000004,0,85.249046,6.295292,45.183739,41.61097,35.704292,22.929749,0.000036,0.000001,0,0,nonvascular
104,7.071068,103.97229,8.165787,-1.461724,1.273212,-9.731,-0.811612,102.994827,14.717359,0.977463,0.04582,0.063287,-0.024267,0.033773,100.879868,22.012497,3.092422,2.11496,0.018356,0.003322,0.000211,0.000058,95.262604,19.833208,8.709686,7.732224,5.617264,0.001994,0.000087,0.000003,0,82.956688,5.601058,21.015602,20.038139,17.92318,12.305916,0.000055,0.000001,0,0,nonvascular
107,6,106.990173,6.944843,0.249261,-0.657645,-1.910702,-9.642142,106.32933,11.108518,0.660843,0.136054,0.009607,-0.009801,0.011674,102.355988,3.514577,4.634186,3.973343,0.022365,0.001839,0.000332,0.000022,92.038605,11.298055,14.951569,14.290726,10.317383,0.00168,0.000068,0.000002,0,80.585884,9.100689,26.404289,25.743446,21.770103,11.452721,0.000069,0,0,0,nonvascular
104,50.596443,103.218216,51.370316,1.289821,-1.03489,4.40341,-19.471458,99.566071,54.306664,3.652145,0.067286,0.020763,0.029825,0.011859,95.272156,44.594913,7.94606,4.293915,0.019721,0.001431,0.0001,0.000028,88.374969,16.408379,14.843246,11.191101,6.897186,0.001738,0.000023,0.000002,0,77.853821,10.77273,25.364395,21.71225,17.418335,10.521149,0.000073,0,0,0,nonvascular
76,28.284271,75.96743,30.09857,-1.218608,-1.706915,-7.298231,-17.464647,75.10051,38.929604,0.86692,-0.07803,-0.037757,-0.025562,-0.011642,76.327278,40.055038,-0.359848,-1.226768,0.000869,-0.001604,-0.000208,-0.00005,79.858414,25.182768,-3.890984,-4.757904,-3.531136,0.001382,-0.000023,0.000001,0,77.542862,10.721945,-1.575432,-2.442352,-1.215584,2.315552,0.000074,0,0,0,nonvascular
56,0,56.000008,0.000388,0.110056,-0.349165,-1.502316,2.321408,56.017899,2.511193,-0.017891,-0.053464,0.016623,-0.002573,0.01426,58.435871,17.489679,-2.435863,-2.417973,-0.00307,-0.001152,-0.000097,-0.000017,66.213753,23.896492,-10.213745,-10.195854,-7.777882,0.000555,-0.000019,0.000001,0,71.533752,14.190562,-15.533745,-15.515854,-13.097881,-5.32,0.000055,0,0,0,nonvascular
56,0,56.000008,0.000325,-0.044898,0.130497,0.500592,-0.033098,56.010845,2.158778,-0.010838,-0.0092,0.011488,-0.001195,-0.000242,57.376556,15.689309,-1.376549,-1.365711,-0.013092,-0.000692,-0.000014,0.000003,63.173958,21.94743,-7.17395,-7.163113,-5.797401,-0.00018,-0.000015,-0.000001,0,70.005325,14.348392,-14.005318,-13.99448,-12.628769,-6.831367,0.000043,0,0,0,nonvascular
70,0,70,1.567675,-0.71876,-1.567843,-5.207587,-38.914722,69.834091,9.982944,0.165909,0.084183,0.051241,0.006918,0.023697,67.260628,17.698008,2.739372,2.573463,0.004987,0.000223,0.000147,0.000039,62.106823,14.696927,7.893177,7.727268,5.153805,-0.000905,-0.000003,-0.000001,0,60.219772,11.141079,9.780228,9.614319,7.040855,1.887051,-0.000006,0,0,0,nonvascular
43,52,43.525127,49.442089,-0.145286,-0.570243,0.233885,4.945875,46.495159,36.500923,-2.970032,-0.056184,0.011439,-0.001928,-0.010273,51.097652,20.442364,-7.572525,-4.602493,-0.003508,0.000497,-0.000096,0.00003,58.127254,12.364259,-14.602127,-11.632095,-7.029602,0.000387,-0.000026,0.000001,0,58.74221,12.165865,-15.217083,-12.247051,-7.644558,-0.614956,-0.000011,0,0,0,nonvascular
70,59.396969,68.937523,57.7733,1.448513,-4.569568,11.978559,-41.365498,65.14492,49.939251,3.792603,0.089068,-0.01436,0.028477,-0.018755,61.43726,31.614101,7.500263,3.707661,0.001899,0.000118,0.000091,-0.000017,57.472267,14.27436,11.465256,7.672653,3.964993,0.000183,-0.000013,0,0,55.822159,13.949261,13.115364,9.322762,5.615101,1.650108,-0.000016,0,0,0,nonvascular
63,28,63.282692,29.851749,-0.588801,-1.183652,-1.153745,-8.74446,64.346207,39.957878,-1.063515,-0.020898,0.008056,-0.003692,-0.016752,61.568508,41.405483,1.714184,2.777699,0.006935,0.000218,0.000014,0.000021,54.71019,27.47179,8.572502,9.636017,6.858318,-0.000404,0.000007,-0.000001,0,52.644493,13.797772,10.638199,11.701714,8.924015,2.065697,-0.000027,-0.000001,0,0,nonvascular
37,48,37.000069,49.070126,0.035006,-0.469589,0.493543,-8.067701,37.477768,54.050549,-0.477699,-0.004175,-0.001888,0.000542,-0.011338,40.814743,46.100872,-3.814674,-3.336975,-0.013611,-0.000062,0.000043,0.000013,46.135231,30.224501,-9.135162,-8.657463,-5.320488,0.00027,0.000004,-0.000001,0,52.486111,15.207115,-15.486042,-15.008343,-11.671368,-6.35088,-0.000041,0,0,0,nonvascular
49,53.66563,48.069771,51.931675,0.408775,2.657279,10.737728,36.27256,44.430283,44.108101,3.639488,0.030151,-0.005441,-0.019977,0.007634,42.87532,34.941795,5.19445,1.554962,0.001373,-0.001938,0.000188,0.000002,43.752018,31.359447,4.317753,0.678265,-0.876698,-0.000615,-0.000024,0.000001,0,53.390667,20.838133,-5.320896,-8.960384,-10.515347,-9.638649,-0.000071,0,0,0,nonvascular
23,0,23.000059,2.307645,-0.359685,0.201026,0.868786,2.84578,23.394337,15.36305,-0.394278,-0.163398,0.014293,-0.028238,0.005259,27.890381,25.509521,-4.890322,-4.496044,-0.020319,-0.000049,-0.000131,0.000033,39.950069,30.812893,-16.95001,-16.555733,-12.059689,-0.001799,0.000039,-0.000002,0,58.61161,27.897034,-35.611549,-35.217274,-30.72123,-18.661541,-0.000058,0,0,0,nonvascular
43,79.195961,42.122116,80.445396,0.345017,0.515174,16.177151,-1.435667,41.219517,89.011742,0.902599,-0.018149,0.034158,-0.012365,0.022067,47.477745,87.960617,-5.355629,-6.258228,-0.013355,0.001276,0.000222,0.000015,58.562332,72.972038,-16.440216,-17.342815,-11.084587,-0.001406,0.000033,-0.000002,0,70.279465,36.682064,-28.157349,-29.059948,-22.80172,-11.717133,-0.000031,-0.000001,0,0,nonvascular
100,114.629837,101.332108,118.52877,-1.240619,1.467335,-9.632169,12.477373,105.788353,135.769638,-4.456245,0.041888,0.106438,-0.02809,0.056261,106.241531,131.045624,-4.909424,-0.453178,0.015622,0.001988,0.000124,0.000109,99.490234,88.247536,1.841873,6.298119,6.751297,0.001658,-0.000051,0.000002,0,83.829193,32.188972,17.502914,21.95916,22.412338,15.661041,-0.000003,-0.000001,0,0,nonvascular
156,164.054871,155.064758,158.914032,2.477966,-2.898016,7.929047,-20.42345,150.574158,131.333572,4.490601,0.07722,-0.111681,0.039604,-0.080843,143.916779,91.081352,11.14798,6.657379,0.034834,-0.000582,0.00017,0.000026,126.875389,51.03014,28.189369,23.698769,17.041389,0.00369,-0.000055,0.000004,0,93.577957,19.512205,61.486801,56.996201,50.338821,33.297432,0.000021,-0.000001,0,0,nonvascular
164,88.090858,163.350311,88.934265,2.137717,-0.736953,3.33684,-3.133337,158.983307,91.293091,4.367004,0.160536,-0.200914,0.026219,-0.10318,149.014786,85.015114,14.335526,9.968521,0.027287,0.00027,0.000281,-0.000038,124.365349,53.682415,38.984962,34.617958,24.649437,0.003205,-0.000014,0.000002,0,90.578438,19.644608,72.771873,68.404869,58.436348,33.786911,0.000022,-0.000001,0,0,nonvascular
82,50.91169,81.574135,54.034077,-0.559513,-0.749173,9.569757,-18.592993,81.592247,69.661629,-0.018112,-0.246604,0.016193,-0.078825,-0.022605,85.08268,88.274612,-3.508545,-3.490433,-0.007357,0.003059,-0.000132,0.000058,85.317551,74.73703,-3.743416,-3.725304,-0.234871,0.000785,0.000064,-0.000001,0,77.923744,26.501396,3.650391,3.668503,7.158936,7.393806,0.000012,0,0,0,nonvascular
43,55.154327,43.489704,56.765064,-2.651618,4.717321,-5.89519,28.272215,46.63121,60.702774,-3.141506,-0.057088,0.077788,-0.080235,0.053108,50.206718,49.728306,-6.717014,-3.575508,0.008032,0.000272,0.000181,0.000003,54.923416,36.320477,-11.433712,-8.292206,-4.716698,-0.000988,0.000082,0,0,65.962585,16.509657,-22.472881,-19.331375,-15.755867,-11.039169,0.000001,0,0,0,nonvascular
43,24,43.242393,24.166302,-0.025357,-0.033036,-4.373534,0.244149,44.739769,27.122238,-1.497375,0.031501,-0.052515,0.040332,-0.038976,48.974365,45.35051,-5.731972,-4.234596,-0.008767,0.002074,-0.000042,0.000036,60.716625,55.690655,-17.474232,-15.976856,-11.74226,0.000296,0.000043,0,0,71.880493,30.176662,-28.6381,-27.140724,-22.906128,-11.163868,0.000014,0,0,0,nonvascular
124,291.358887,122.804085,282.717987,1.789932,1.698485,-5.705682,43.830757,115.351692,232.194183,7.452393,0.185127,-0.049027,0.051367,-0.034703,107.396591,162.714386,15.407494,7.955101,0.011042,0.001151,0.000174,-0.000009,97.97142,88.740379,24.832664,17.380272,9.425171,0.002247,-0.000005,0.000001,0,84.850693,32.286442,37.953392,30.500999,22.545898,13.120728,0.000029,0,0,0,nonvascular
156,111.72287,154.871506,112.575958,-0.629815,1.719306,4.595154,-12.634285,151.322861,113.561501,3.548645,0.023874,0.086212,-0.009854,0.036932,144.65332,97.913208,10.218185,6.66954,0.034884,-0.00003,0.000132,0.000033,122.595734,60.040733,32.275772,28.727127,22.057587,0.003077,-0.000049,0.000003,0,92.280838,23.360186,62.590668,59.042023,52.372482,30.314896,0.000034,0,0,0,nonvascular
87,77.781746,87.673134,77.605415,0.214748,1.70884,-6.55609,35.889797,89.203667,74.394859,-1.530533,0.127201,-0.044596,0.007217,-0.027314,86.801468,67.429543,0.871666,2.402199,0.004964,-0.000626,0.000361,-0.000037,82.200058,53.234238,5.473076,7.003609,4.60141,0.000026,0.000017,0,0,78.662117,25.708441,9.011017,10.54155,8.139351,3.537941,-0.000005,0,0,0,nonvascular
49,91.082382,49.057949,87.603989,0.44344,1.806215,-3.39446,10.014325,48.838036,68.677528,0.219913,-0.031422,0.009417,0.014272,0.008826,50.618671,48.613945,-1.560722,-1.780636,-0.019996,0.002125,-0.000197,0.000047,58.030315,31.263494,-8.972366,-9.19228,-7.411644,-0.001678,0.000069,-0.000003,0,67.913818,22.229921,-18.855869,-19.075783,-17.295147,-9.883503,-0.000024,0,0,0,nonvascular
56,28,55.717266,26.587904,0.503687,0.103762,0.220282,-0.650748,54.288742,18.358986,1.428524,-0.021464,0.004847,0.008621,0.007766,54.084927,7.796881,1.632339,0.203815,0.013844,-0.001933,0.000092,-0.000049,54.342651,7.816,1.374615,-0.053909,-0.257725,-0.000234,-0.000016,0.000003,0,58.541313,7.146662,-2.824047,-4.252571,-4.456387,-4.198662,-0.00003,0,0,0,nonvascular
70,110.308655,69.848228,105.675812,0.469018,-2.713135,3.306481,-13.721763,69.405373,85.735596,0.442856,-0.034867,0.014715,-0.018691,-0.025635,70.132957,70.118698,-0.284729,-0.727585,0.011014,0.002894,0.000107,0.00006,68.850769,41.436867,0.997459,0.554604,1.282188,0.000857,0.000057,0.000002,0,64.406181,13.228658,5.442047,4.999191,5.726776,4.444588,-0.000023,-0.000001,0,0,nonvascular
116,18,115.970551,20.748297,-0.603627,0.629175,-8.809345,4.728258,114.254509,33.662556,1.716042,0.195937,-0.029067,-0.000921,-0.023159,106.325356,41.928509,9.645195,7.929153,0.035266,0.000602,0.00049,0.000014,88.818268,35.586456,27.152283,25.436241,17.507088,0.0012,0.000073,0.000002,0,71.05146,11.205453,44.91909,43.203049,35.273895,17.766808,-0.000001,-0.000001,0,0,nonvascular
100,16.970562,99.696434,16.985086,-0.122972,-0.491923,4.668485,-0.823076,98.65316,17.070604,1.043274,-0.056538,-0.020936,-0.016256,0.007985,97.499496,17.391407,2.196938,1.153664,0.018982,0.002537,-0.000089,0.000056,91.19976,21.219519,8.496674,7.4534,6.299736,0.002047,0.000041,0.000005,0,73.54734,7.746042,26.149094,25.10582,23.952156,17.65242,-0.000007,-0.000001,0,0,nonvascular
56,111.220505,55.526718,110.511612,1.033762,-1.863356,6.567396,1.576849,53.447918,105.202423,2.0788,0.07072,-0.008831,0.020781,-0.034314,53.367119,83.545029,2.159599,0.080799,0.002138,0.00037,0.000082,0.000017,56.670021,45.530731,-1.143303,-3.222103,-3.302902,0.000766,0.000043,0.000002,0,61.758457,16.388569,-6.231739,-8.310539,-8.391338,-5.088436,-0.000022,0,0,0,nonvascular
49,14,49.259899,14.450707,-0.625118,1.713509,-6.912286,27.291126,49.817543,18.559563,-0.557644,0.065852,-0.00404,-0.007857,0.002241,48.770718,22.128828,0.489182,1.046825,0.007469,-0.001238,0.000257,-0.000034,48.013046,18.388571,1.246853,1.804497,0.757671,-0.000175,0.000048,0.000002,0,54.007771,5.261239,-4.747871,-4.190228,-5.237053,-5.994724,-0.000005,0,0,0,nonvascular
56,28.284271,56.032738,31.240658,-2.349164,2.294517,-0.506643,4.86562,57.54874,42.007973,-1.516003,-0.16152,0.063541,-0.063256,0.020464,59.717484,37.413483,-3.684746,-2.168743,0.000019,0.001249,-0.00031,0.000084,59.920364,27.257032,-3.887627,-2.371624,-0.202881,0.000265,0.00003,0.000003,0,59.466465,15.672406,-3.433727,-1.917725,0.251019,0.453899,0.000011,0,0,0,nonvascular
96,56,95.434448,56.808861,0.471069,0.06153,-0.130618,-0.835665,92.010132,62.034565,3.424316,0.117554,0.005918,0.010133,0.012869,86.192757,64.441795,9.241692,5.817375,-0.007201,0.001198,0.000038,0.000024,81.281265,41.882412,14.153183,10.728867,4.911491,0.000888,0.000006,-0.000002,0,76.14257,14.624207,19.291878,15.867561,10.050186,5.138695,0.000002,-0.000001,0,0,nonvascular
63,57.271286,63.299191,59.072273,-2.366294,2.830737,-0.224443,10.773024,65.959587,66.928947,-2.660397,-0.124326,0.00645,-0.055536,0.028278,70.470863,60.49332,-7.171673,-4.511276,-0.000842,-0.001777,0.000099,-0.000029,74.315193,37.695652,-11.016003,-8.355606,-3.84433,0.000198,-0.000057,0.000001,0,74.400978,12.60141,-11.101788,-8.441391,-3.930115,-0.085785,-0.000047,0,0,0,nonvascular
37,24,37.242413,24.908417,-0.411887,0.052158,-0.089117,2.730083,38.914635,28.615417,-1.672222,-0.147447,-0.041494,-0.022981,-0.011267,44.514492,23.850014,-7.272079,-5.599857,-0.029198,0.000702,-0.000274,0.000006,56.59391,21.238503,-19.351498,-17.679276,-12.079418,-0.00206,0.000016,-0.000003,0,68.624947,11.684428,-31.382534,-29.710312,-24.110455,-12.031036,-0.00006,0.000001,0,0,nonvascular
56,60.083275,55.263634,60.782936,-0.196998,-2.511167,5.102446,-11.702803,52.768879,64.835793,2.494755,-0.025404,-0.047118,-0.006961,-0.02579,53.681252,54.85088,1.582382,-0.912373,-0.016775,-0.000947,0.00003,-0.000043,57.421295,29.354429,-2.157661,-4.652416,-3.740044,-0.002948,0.000049,-0.000004,0,66.745567,9.45912,-11.481934,-13.976688,-13.064316,-9.324272,-0.000052,0.000001,0,0,nonvascular
82,22.847319,82.369598,22.109488,0.187306,-0.70629,-2.541638,5.80061,83.036446,18.466957,-0.666847,-0.055917,-0.015151,0.003009,-0.005892,82.14119,13.123441,0.228409,0.895256,-0.006661,-0.00106,-0.000222,-0.000023,79.698372,9.894774,2.671227,3.338074,2.442818,0.000847,-0.000076,0,0,77.1754,11.875865,5.194199,5.861046,4.96579,2.522972,0.000019,0,0,0,nonvascular
76,80,75.192223,79.328217,0.158366,1.383717,0.559495,16.345118,71.345894,73.444588,3.846329,-0.082593,-0.017366,-0.008825,-0.000818,72.613518,56.266666,2.578705,-1.267624,-0.007054,-0.00217,-0.000151,-0.00007,79.640587,32.737785,-4.448364,-8.294693,-7.027069,0.001556,-0.00009,0,0,81.59771,15.454665,-6.405487,-10.251816,-8.984192,-1.957123,0.000053,-0.000001,0,0,nonvascular
56,56,56.565582,57.699211,-0.828914,1.69737,1.35046,27.712746,60.213306,66.01104,-3.647724,-0.151509,-0.027557,-0.019588,-0.00205,67.620781,66.88707,-11.055199,-7.407475,-0.015067,-0.001656,-0.000368,-0.000021,78.586159,50.379456,-22.020576,-18.372852,-10.965378,0.000222,-0.000042,-0.000001,0,81.719467,22.2915,-25.153885,-21.506161,-14.098686,-3.133308,0.000068,-0.000001,0,0,nonvascular
82,46.669048,81.924103,46.393963,0.544028,0.997957,5.718295,19.214109,81.679802,47.821754,0.244301,-0.061252,-0.03546,0.007607,-0.001087,81.461006,51.893566,0.463097,0.218796,-0.020318,-0.002072,-0.000092,-0.00008,80.260658,41.055424,1.663445,1.419144,1.200348,-0.001638,0.000014,-0.000002,0,78.27346,23.326805,3.650642,3.406342,3.187546,1.987198,0.000062,-0.000001,0,0,nonvascular
70,95.63472,69.618538,91.694336,0.031565,-0.090394,-1.167806,11.040735,67.185196,71.735214,2.433342,0.104143,-0.041932,0.002065,-0.026222,66.074974,52.715103,3.543564,1.110222,0.00192,-0.001791,0.000142,-0.000061,66.033669,32.740021,3.584869,1.151527,0.041306,-0.001381,-0.000011,0,0,67.262833,16.927334,2.355705,-0.077637,-1.187859,-1.229164,0.000011,0,0,0,nonvascular
76,132,75.151794,126.461845,0.39084,1.039815,-1.329003,-3.059661,70.709839,96.689133,4.441956,-0.03824,-0.017846,0.009281,0.013214,68.128548,66.631554,7.023247,2.581291,0.016195,-0.000146,-0.000111,-0.000005,66.95874,38.318256,8.193054,3.751099,1.169807,-0.000394,-0.000012,0.000002,0,67.241127,18.86895,7.910667,3.468712,0.887421,-0.282387,-0.000007,0,0,0,nonvascular
49,24,48.757641,24.21291,1.460592,1.703735,3.690601,15.515193,47.599056,29.146875,1.158585,-0.025858,-0.082997,0.025187,-0.004495,49.829765,42.411045,-1.072124,-2.230709,0.011604,0.000155,-0.000047,-0.000052,54.560177,36.751442,-5.802536,-6.961121,-4.730412,0.00049,-0.000035,0.000003,0,59.576878,18.113468,-10.819237,-11.977821,-9.747112,-5.016701,-0.000042,0,0,0,nonvascular
43,0,43,0.000119,-0.050831,0.05711,0.329808,0.580666,42.99995,0.776234,0.00005,-0.06237,-0.015982,0.001213,-0.007604,43.009987,7.476769,-0.009987,-0.010036,0.005257,0.000445,-0.000071,-0.000006,44.3881,15.741245,-1.3881,-1.388149,-1.378113,0.000114,-0.000011,0.000002,0,51.733364,14.524973,-8.733364,-8.733414,-8.723377,-7.345264,-0.000077,0,0,0,nonvascular
37,26.832815,37.465118,26.087488,-0.625581,-1.439981,-5.845042,-18.055582,39.219017,22.23555,-1.753899,0.032803,0.026417,-0.007847,0.012295,39.256477,17.68454,-1.791359,-0.03746,0.003978,0.000397,0.000047,-0.000013,38.93449,11.034908,-1.469372,0.284527,0.321987,-0.000747,0.000025,0,0,45.581287,8.89211,-8.116169,-6.36227,-6.32481,-6.646797,-0.00011,0,0,0,nonvascular
37,44.271889,36.457409,43.367619,0.203647,1.296397,3.649239,3.316948,34.631359,38.040863,1.82605,-0.009614,0.070234,-0.004067,0.033603,35.505558,25.340746,0.951851,-0.874199,0.001862,0.000674,0.000011,0.000019,37.680065,10.638354,-1.222656,-3.048706,-2.174507,-0.001032,0.000027,0,0,42.658672,4.012714,-6.201263,-8.027313,-7.153114,-4.978607,-0.000135,0,0,0,nonvascular
56,0,56.000008,0.022869,-0.614692,-0.832137,1.514059,2.606293,55.987198,1.226294,0.01281,-0.020201,-0.004319,-0.023648,-0.014453,54.610554,5.217129,1.389454,1.376644,0.000191,-0.000345,-0.00002,-0.000023,49.744541,7.652291,6.255466,6.242657,4.866013,-0.00041,-0.000003,0.000001,0,49.091385,11.595196,6.908623,6.895813,5.519169,0.653156,-0.000108,0,0,0,nonvascular
49,48,48.515335,47.485302,0.750399,-0.396916,-1.41222,-29.471052,46.198116,44.329422,2.317219,-0.050378,-0.018213,0.006737,-0.001957,46.995708,33.527699,1.519627,-0.797592,-0.008672,-0.000349,-0.000133,0.000002,50.480362,16.320541,-1.965027,-4.282246,-3.484653,-0.000707,0.000016,-0.000001,0,56.180668,15.91399,-7.665333,-9.982552,-9.184959,-5.700306,-0.000067,-0.000001,0,0,nonvascular
49,42.426407,48.525097,40.526054,0.687884,-0.003973,-1.647123,-10.49111,46.392902,32.246826,2.132195,-0.070456,-0.022668,0.001237,0.012849,48.340694,31.304647,0.184402,-1.947792,-0.013041,-0.000785,0.000113,-0.000049,57.166027,25.965895,-8.64093,-10.773125,-8.825333,-0.000356,0.000008,-0.000002,0,65.052101,17.144522,-16.527004,-18.659199,-16.711407,-7.886074,-0.000022,-0.000001,0,0,nonvascular
70,59.933296,69.714081,60.073246,-1.428729,0.738436,-4.241278,0.379369,68.46405,59.55286,1.250031,-0.141355,0.022142,-0.037986,0.023322,69.870148,52.961494,-0.156067,-1.406097,-0.008466,0.001738,-0.000242,0.000068,73.171593,32.70385,-3.457512,-4.707542,-3.301445,0.000512,-0.000035,0,0,72.869904,10.818454,-3.155823,-4.405853,-2.999756,0.301689,0.00001,-0.000001,0,0,nonvascular
82,93.380943,82.297005,89.135635,0.55969,-0.829226,-3.17283,-11.571169,82.934525,66.598602,-0.63752,0.061971,-0.01788,0.036424,-0.032796,82.809914,41.486477,-0.512909,0.124611,0.008426,-0.000918,0.000136,-0.000022,81.32132,21.800867,0.975685,1.613205,1.488594,0.000137,-0.00003,0,0,76.119774,10.715912,6.177231,6.814751,6.69014,5.201546,0.000012,-0.000001,0,0,nonvascular
70,9.899495,69.988556,10.274316,0.364823,1.009347,-0.749003,0.239741,69.477768,11.940627,0.510788,0.006092,-0.022841,0.038648,-0.003997,68.330345,16.697237,1.658211,1.147423,-0.017311,0.001992,-0.000242,0.000018,68.735573,25.573109,1.252983,0.742195,-0.405228,-0.000977,0.000009,-0.000001,0,70.840363,17.736883,-0.851807,-1.362595,-2.510017,-2.10479,-0.000007,-0.000001,0,0,nonvascular
56,50.477718,56.022911,50.612614,-1.583757,-1.331321,0.009131,-3.501564,57.048615,48.52142,-1.025703,-0.038057,0.002507,-0.04773,-0.007535,58.280682,39.240536,-2.257771,-1.232067,-0.008861,0.001255,0.00017,-0.000009,58.949963,26.849371,-2.927052,-1.901348,-0.669281,-0.001347,0.000018,-0.000002,0,64.042854,17.827765,-8.019943,-6.99424,-5.762173,-5.092892,-0.000021,-0.000001,0,0,nonvascular
56,0,55.999981,1.130825,0.135935,-0.223265,-1.255507,-0.153034,55.839268,6.161212,0.160713,0.034059,0.009693,0.009493,-0.001141,54.268364,1.449195,1.731617,1.570904,0.008536,0.000225,0.000006,0.000033,51.561604,8.392483,4.438377,4.277664,2.70676,-0.000839,0.000001,0,0,53.86097,9.390016,2.139011,1.978298,0.407394,-2.299366,-0.000069,0,0,0,nonvascular
49,0,49.000023,1.13102,-0.164085,-0.195774,0.63036,-0.493064,49.161747,7.370223,-0.161724,-0.084687,-0.006756,-0.016685,-0.008731,50.712852,11.32553,-1.71283,-1.551105,-0.008705,0.000433,-0.000088,-0.000006,52.811741,7.939269,-3.811718,-3.649994,-2.098888,0.000374,-0.000011,0,0,52.862587,1.160698,-3.862564,-3.70084,-2.149734,-0.050846,-0.000096,0,0,0,nonvascular
